price_amount,makeid,manufacturerprice,km,vehicleyear,etiqueta_type_id,provinceid,horsepower,maxspeed,acceleration,combustible_type_id,body_type_id,transmision_type_id,doors,seatingcapacity,colores_type_id,dimensionsinmillimeterswidth,dimensionsinmillimetersheight,dimensionsinmillimeterslength,weight,tankcapacityinliters,trunkcapacityinliters,consumptionurban,consumptionmixed,consumptionextraurban,co2emissionsgramsperkm,batteryvoltage,batterykwh,chargingtime,chargingtimefast
52750.0,106.0,54921.0,6119.4,2023.0,4.0,9.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,4.0,1875.0,1582.0,4431.0,2021.0,46.0,413.0,3.4,1.4,3.4,36.0,358.0,82.0,2520.0,27.0
52200.0,106.0,54921.0,12402.6,2023.0,4.0,9.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,4.0,1875.0,1582.0,4431.0,2021.0,46.0,413.0,3.4,1.4,3.4,36.0,358.0,82.0,2520.0,27.0
68300.0,10.0,74110.0,14213.0,2022.0,4.0,47.0,299.0,239.0,6.1,5.0,6.0,1.0,5.0,5.0,4.0,1893.0,1660.0,4689.0,2150.0,54.0,455.0,3.4,1.8599999999999999,3.4,42.2,381.0,14.4,390.0,21.2
37900.0,22.0,46325.0,79179.8,2023.0,4.0,3.0,180.0,215.0,8.8,5.0,6.0,1.0,5.0,5.0,9.0,1969.0,1689.0,4500.0,1845.0,43.0,600.0,2.84,1.7,1.3,42.0,3.0,13.2,450.0,97.0
38200.0,77.0,47504.0,41204.6,2022.0,4.0,3.0,224.0,225.0,8.9,5.0,6.0,1.0,5.0,5.0,6.0,1856.0,1609.0,4477.0,1807.0,43.0,390.0,2.84,1.7,1.3,36.8,343.0,13.2,450.0,211.4
38950.0,78.0,46140.0,43644.0,2023.0,4.0,3.0,156.0,150.0,9.1,3.0,6.0,1.0,5.0,5.0,4.0,1775.0,1523.0,4304.0,1548.0,38.6,434.0,2.84,1.7,1.3,43.0,4.0,50.0,669.0,30.0
36900.0,77.0,41631.0,18943.0,2023.0,4.0,3.0,136.0,150.0,9.2,3.0,6.0,1.0,5.0,5.0,12.0,1857.6,1534.0,4151.0,1598.0,40.4,310.0,2.84,1.56,1.3,39.6,4.0,50.0,922.2,30.0
37950.0,78.0,44840.0,2.0,2023.0,4.0,24.0,156.0,150.0,9.1,3.0,6.0,1.0,5.0,5.0,6.0,1775.0,1523.0,4304.0,1548.0,43.2,434.0,3.28,1.7,3.4,36.0,4.0,50.0,669.0,30.0
29945.0,30.0,29033.0,1.0,2023.0,4.0,28.0,82.0,100.0,7.7,3.0,8.0,1.0,4.0,2.0,4.0,1680.0,1985.0,4500.0,1520.0,42.2,256.2,3.28,1.4599999999999997,3.4,29.2,220.0,42.0,480.0,37.0
27150.0,66.0,47000.0,1.0,2023.0,4.0,27.0,122.0,120.0,9.2,3.0,8.0,1.0,4.0,2.0,4.0,1780.0,1900.0,5145.0,1700.0,42.4,422.8,3.28,1.7,3.4,36.4,22.4,50.2,420.0,45.0
58200.0,4.0,56000.0,5.0,2023.0,4.0,33.0,280.0,206.0,6.2,5.0,6.0,1.0,5.0,5.0,4.0,1841.0,1601.0,4528.0,1835.0,43.0,385.0,3.4,1.4,3.4,32.0,306.0,15.5,390.0,28.0
44990.0,4.0,51000.0,5.0,2023.0,4.0,33.0,280.0,206.0,6.2,5.0,6.0,1.0,5.0,5.0,10.0,1841.0,1601.0,4528.0,1835.0,43.0,385.0,3.4,1.4200000000000002,3.4,40.0,306.0,15.5,390.0,75.4
35000.0,22.0,44850.0,5.0,2022.0,5.0,11.0,225.0,186.8,9.12,5.0,6.0,1.0,5.0,5.0,4.0,1969.0,1689.0,4500.0,1743.0,43.0,580.0,3.28,1.7,3.4,36.0,218.2,13.2,445.0,255.0
17500.0,75.0,32910.0,166000.0,2017.0,4.0,41.0,150.0,144.0,7.9,3.0,1.0,1.0,5.0,5.0,6.0,1788.0,1530.0,4490.0,1580.0,39.8,435.0,2.46,1.8,3.1400000000000006,38.0,36.0,40.0,900.0,30.0
41900.0,105.0,53690.0,51377.6,2023.0,4.0,34.0,204.0,160.0,8.5,3.0,6.0,1.0,5.0,5.0,4.0,1852.0,1640.0,4584.0,2120.0,42.4,543.0,3.3200000000000003,1.4000000000000001,3.4,35.0,408.0,82.0,390.0,28.0
80990.0,53.0,85100.0,10.0,2023.0,4.0,5.0,385.0,200.0,5.3,3.0,6.0,1.0,5.0,7.0,2.0,1980.0,1780.0,5015.0,2674.0,71.4,333.0,3.4,1.8199999999999998,3.4,41.0,552.0,99.8,2434.0,24.0
37900.0,105.0,54910.0,18000.0,2022.0,4.0,12.0,204.0,160.0,8.4,3.0,6.0,1.0,5.0,5.0,6.0,1852.0,1613.0,4599.0,1830.6,43.0,549.0,3.4,1.5,3.4,36.4,351.0,82.0,1038.8,28.0
49500.0,43.0,52070.0,14.0,2023.0,5.0,6.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1935.0,45.4,531.0,3.4,1.2,3.4,35.0,697.0,77.4,2352.0,18.0
27800.0,15.0,43650.0,35000.0,2019.0,5.0,17.0,184.0,160.0,6.9,3.0,1.0,1.0,5.0,4.0,4.0,1775.0,1598.0,4011.0,1320.0,42.0,260.0,3.16,0.9,3.4,36.4,352.0,42.2,900.0,42.0
35969.0,41.0,38600.0,49399.8,2021.0,4.0,8.0,154.0,145.0,8.3,3.0,1.0,1.0,5.0,4.0,2.0,1752.0,1512.0,3894.0,1527.0,39.6,171.0,2.84,1.8199999999999998,1.3,29.6,355.0,35.5,1128.0,30.0
44470.0,43.0,52070.0,6062.4,2023.0,4.0,28.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1935.0,42.8,531.0,3.3200000000000003,1.2,3.4,32.0,697.0,77.4,318.0,18.0
44470.0,43.0,52070.0,6062.4,2023.0,4.0,28.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1935.0,42.8,531.0,3.3200000000000003,1.2,3.4,32.0,697.0,77.4,318.0,18.0
44470.0,43.0,52070.0,6062.4,2023.0,4.0,28.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1935.0,42.8,531.0,3.3200000000000003,1.2,3.4,32.0,697.0,77.4,318.0,18.0
55400.0,106.0,52720.0,1.0,2023.0,5.0,50.0,238.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,6.0,1875.0,1582.0,4431.0,1977.0,48.0,413.0,3.4,1.3599999999999999,3.4,26.0,358.0,69.0,2100.0,28.0
54900.0,53.0,66300.0,16836.6,2023.0,4.0,9.0,325.0,185.0,5.2,3.0,6.0,1.0,5.0,5.0,4.0,1890.0,1550.0,4695.0,2090.0,51.4,490.0,3.4,1.9600000000000002,3.4,43.4,697.0,77.4,1965.0,18.0
31900.0,22.0,39168.0,2.0,2023.0,4.0,24.0,136.0,130.0,10.440000000000001,3.0,8.0,1.0,4.0,2.0,4.0,1848.0,1796.0,4403.0,1878.0,38.2,333.2,3.28,1.58,3.4,31.0,4.0,50.0,1500.0,30.0
26000.0,15.0,39900.0,25000.0,2019.0,4.0,50.0,170.0,150.0,7.3,3.0,1.0,1.0,5.0,4.0,3.0,1775.0,1598.0,4011.0,1320.0,40.4,260.0,3.16,0.9,3.4,42.2,352.0,42.2,900.0,42.0
57590.0,75.0,57900.0,15073.0,2023.0,4.0,28.0,218.0,160.0,7.6,3.0,6.0,1.0,5.0,5.0,3.0,1850.0,1660.0,4595.0,1800.0,45.0,466.0,3.4,1.3599999999999999,3.4,36.2,352.0,66.0,2070.0,37.8
26990.0,66.0,43800.0,14.0,2022.0,4.0,27.0,122.0,120.0,8.56,3.0,8.0,1.0,4.0,2.0,4.0,1780.0,1895.0,4555.0,1620.0,37.0,452.4,3.28,1.54,3.4,35.8,16.0,50.2,420.0,45.0
52500.0,15.0,56400.0,6426.0,2023.0,4.0,6.0,313.0,180.0,5.6,3.0,6.0,1.0,5.0,5.0,9.0,1845.0,1616.0,4500.0,2085.0,44.2,490.0,3.4,1.4,3.4,35.0,286.0,66.45,1935.0,28.0
37500.0,22.0,44850.0,18.0,2022.0,4.0,37.0,225.0,192.2,8.680000000000001,5.0,6.0,1.0,5.0,5.0,4.0,1969.0,1689.0,4500.0,1743.0,43.0,580.0,3.28,1.7,3.4,36.0,83.2,13.2,445.0,255.0
40505.0,70.0,40790.0,18918.4,2023.0,5.0,28.0,156.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1620.0,42.8,448.0,2.84,1.1199999999999999,1.3,33.0,356.0,72.0,1074.0,39.0
40505.0,70.0,40790.0,18918.4,2023.0,5.0,28.0,156.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1620.0,42.8,448.0,2.84,1.1199999999999999,1.3,33.0,356.0,72.0,1074.0,39.0
40955.0,70.0,40790.0,30404.2,2023.0,5.0,28.0,156.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1620.0,42.0,448.0,2.84,1.1199999999999999,1.3,33.0,356.0,72.0,1197.2,39.0
52000.0,106.0,54921.0,1.0,2023.0,5.0,20.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,4.0,1875.0,1582.0,4431.0,2021.0,46.0,413.0,3.4,1.4,3.4,26.0,358.0,82.0,2520.0,27.0
104600.0,10.0,102610.0,900.0,2023.0,4.0,50.0,408.0,200.0,5.6,3.0,6.0,1.0,5.0,5.0,9.0,1937.0,1619.0,4915.0,2585.0,72.0,590.0,3.4,1.7399999999999998,3.4,69.2,39.0,114.0,1083.0,31.0
55700.0,53.0,62300.0,16.0,2023.0,5.0,25.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,4.0,1890.0,1550.0,4695.0,1985.0,46.8,490.0,3.4,1.9600000000000002,3.4,33.6,697.0,77.4,1965.0,18.0
37500.0,77.0,52700.0,18500.0,2021.0,4.0,23.0,300.0,235.0,6.1,5.0,6.0,1.0,5.0,5.0,6.0,1856.0,1609.0,4477.0,1876.0,43.0,390.0,3.28,1.54,3.4,33.0,343.0,13.2,450.0,51.8
49990.0,105.0,53690.0,44403.4,2023.0,4.0,8.0,204.0,160.0,8.5,3.0,6.0,1.0,5.0,5.0,4.0,1852.0,1640.0,4584.0,2120.0,47.2,543.0,3.4,1.2799999999999998,3.4,41.0,408.0,82.0,252.0,28.0
41990.0,30.0,37974.0,1.0,2021.0,4.0,1.0,163.0,181.0,8.66,3.0,6.0,1.0,5.0,5.0,2.0,1850.0,1650.0,4385.0,1765.0,39.2,373.6,3.28,1.3800000000000001,3.4,33.0,298.2,53.6,1020.0,30.0
47800.0,106.0,49555.0,10.0,2022.0,5.0,20.0,231.0,160.0,7.4,3.0,6.0,1.0,5.0,5.0,9.0,1875.0,1582.0,4431.0,1948.0,44.6,413.0,3.4,1.2399999999999998,3.4,37.4,231.6,70.0,1413.6,41.0
48800.0,105.0,51420.0,8941.0,2022.0,4.0,25.0,299.0,180.0,6.2,3.0,6.0,1.0,5.0,5.0,10.0,1852.0,1637.0,4582.0,2224.0,43.0,543.0,3.4,1.2,3.4,31.0,408.0,82.0,2028.0,37.0
76400.0,37.0,90594.0,16990.8,2022.0,4.0,26.0,457.0,230.0,6.0,5.0,6.0,1.0,5.0,7.0,2.0,2004.0,1778.0,5063.0,2466.0,72.0,330.0,3.4,1.6600000000000001,3.4,72.4,323.6,13.6,360.0,210.0
32027.0,77.0,41631.0,11255.8,2023.0,5.0,35.0,136.0,150.0,9.2,3.0,6.0,1.0,5.0,5.0,12.0,1888.4,1534.0,4151.0,1598.0,40.4,310.0,2.84,0.9,1.3,34.4,4.0,50.0,975.0,30.0
28900.0,36.0,35950.0,5.0,2023.0,5.0,2.0,156.0,150.0,9.0,3.0,6.0,1.0,5.0,5.0,10.0,1781.0,1523.0,4171.0,1520.0,37.0,360.0,3.28,1.58,3.4,30.2,35.0,54.0,960.0,27.0
55100.0,77.0,57601.0,17436.6,2023.0,4.0,33.0,300.0,235.0,6.1,5.0,6.0,1.0,5.0,5.0,4.0,1856.0,1609.0,4477.0,1876.0,43.0,390.0,3.4,1.4,3.4,35.2,343.0,13.2,450.0,26.4
49900.0,43.0,52070.0,35448.0,2023.0,4.0,28.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1935.0,50.2,531.0,3.4,1.2,3.4,28.0,697.0,77.4,2340.0,18.0
39990.0,22.0,46325.0,46979.4,2023.0,5.0,48.0,180.0,215.0,8.8,5.0,6.0,1.0,5.0,5.0,9.0,1969.0,1689.0,4500.0,1845.0,43.0,600.0,2.84,1.7,1.3,43.0,3.0,13.2,450.0,98.6
53955.0,68.0,53665.0,5601.4,2023.0,4.0,28.0,327.0,200.0,5.8,5.0,6.0,1.0,5.0,5.0,4.0,1890.0,1680.0,4745.0,2055.0,50.0,570.0,3.4,1.3599999999999999,3.4,30.0,355.0,17.8,300.0,29.0
50495.0,105.0,63561.0,13514.8,2023.0,4.0,23.0,204.0,145.0,10.2,3.0,5.0,1.0,5.0,5.0,8.0,1985.0,1927.0,4712.0,2459.0,53.0,1121.0,3.4,1.52,3.4,39.2,35.0,82.0,1122.0,30.0
35250.0,22.0,45650.0,6000.0,2020.0,4.0,25.0,225.0,215.4,7.859999999999999,5.0,6.0,1.0,5.0,5.0,6.0,1969.0,1689.0,4500.0,1743.0,43.0,580.0,3.28,1.7,3.4,36.0,152.0,13.2,408.0,420.0
55990.0,15.0,87150.0,7000.0,2022.0,4.0,38.0,326.0,200.0,6.1,3.0,6.0,1.0,5.0,5.0,6.0,1967.0,1695.0,4953.0,2440.0,66.8,500.0,3.4,1.78,3.4,39.8,33.0,76.6,2145.0,34.0
55990.0,15.0,87150.0,7000.0,2022.0,4.0,35.0,326.0,200.0,6.1,3.0,6.0,1.0,5.0,5.0,6.0,1967.0,1695.0,4953.0,2440.0,66.8,500.0,3.4,1.78,3.4,39.8,33.0,76.6,2145.0,34.0
56500.0,106.0,54921.0,1.0,2023.0,5.0,50.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,4.0,1875.0,1582.0,4431.0,2021.0,46.0,413.0,3.4,1.4,3.4,28.0,358.0,82.0,2520.0,27.0
55900.0,106.0,54921.0,1.0,2023.0,5.0,50.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,4.0,1875.0,1582.0,4431.0,2021.0,45.0,413.0,3.4,1.4,3.4,26.0,358.0,82.0,2520.0,27.0
37990.0,105.0,47590.0,13450.0,2021.0,5.0,10.0,204.0,160.0,8.5,3.0,6.0,1.0,5.0,5.0,1.0,1852.0,1640.0,4584.0,2120.0,43.0,543.0,3.28,1.7,3.4,35.4,408.0,82.0,438.0,37.0
43500.0,102.0,49900.0,90010.0,2023.0,4.0,1.0,204.0,160.0,7.5,3.0,6.0,1.0,5.0,5.0,2.0,1860.0,1600.0,4690.0,1970.0,43.2,452.0,2.96,1.34,3.4,35.2,355.0,71.4,1860.0,22.0
45490.0,105.0,47590.0,6926.0,2021.0,4.0,15.0,204.0,160.0,8.5,3.0,6.0,1.0,5.0,5.0,1.0,1852.0,1640.0,4584.0,2120.0,43.8,543.0,3.28,1.24,3.4,42.4,408.0,82.0,310.8,37.0
51000.0,105.0,50550.0,18678.0,2022.0,4.0,15.0,204.0,160.0,8.4,3.0,6.0,1.0,5.0,5.0,2.0,1852.0,1615.0,4599.0,1860.8,44.6,549.0,3.4,1.3599999999999999,3.4,27.8,356.8,82.0,1644.0,28.0
34300.0,70.0,34990.0,5229.6,2022.0,5.0,47.0,258.0,190.0,7.1,5.0,6.0,1.0,5.0,5.0,6.0,1876.0,1664.0,4574.0,1737.0,37.0,448.0,2.84,1.6600000000000001,1.3,29.0,326.0,16.6,1383.0,30.8
33700.0,70.0,34990.0,26353.0,2022.0,5.0,47.0,258.0,190.0,7.1,5.0,6.0,1.0,5.0,5.0,6.0,1876.0,1664.0,4574.0,1737.0,37.0,448.0,2.8,1.6600000000000001,1.3,29.0,326.0,16.6,1051.0,37.2
41900.0,52.0,42500.0,10.0,2023.0,5.0,22.0,156.0,150.0,9.0,3.0,6.0,1.0,5.0,5.0,9.0,1776.0,1528.0,4084.0,1536.0,45.0,355.0,3.28,1.7,3.4,33.0,4.0,54.0,454.0,34.0
55900.0,4.0,56000.0,9200.0,2023.0,5.0,22.0,280.0,206.0,6.2,5.0,6.0,1.0,5.0,5.0,4.0,1841.0,1601.0,4528.0,1835.0,43.0,385.0,3.4,1.4,3.4,32.0,306.0,15.5,390.0,32.4
46625.0,43.0,47020.0,9305.0,2022.0,4.0,24.0,170.0,185.0,8.5,3.0,6.0,1.0,5.0,5.0,6.0,1890.0,1605.0,4635.0,1830.0,40.8,531.0,2.84,1.34,3.4,43.0,523.0,58.0,1479.0,18.0
134500.0,82.0,191706.0,29800.0,2022.0,4.0,31.0,761.0,250.0,2.9,3.0,4.0,1.0,5.0,4.0,4.0,1967.0,1407.0,4974.0,2395.0,77.8,489.0,3.4,1.6600000000000001,3.4,67.8,8.0,93.4,468.0,22.0
38590.0,77.0,47504.0,63002.4,2022.0,1.0,43.0,224.0,225.0,8.9,5.0,6.0,1.0,5.0,5.0,6.0,1856.0,1609.0,4477.0,1807.0,43.0,390.0,2.84,1.7,1.3,35.4,343.0,13.2,450.0,211.4
38900.0,70.0,40790.0,43244.2,2023.0,5.0,47.0,156.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1620.0,40.4,448.0,2.84,1.12,1.3,39.0,35.0,72.0,1392.0,39.0
40180.0,70.0,38790.0,63364.4,2022.0,5.0,47.0,156.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1620.0,39.2,448.0,2.84,1.1199999999999999,1.3,33.0,217.4,72.0,1317.0,39.0
24500.0,101.0,59680.0,115000.0,2019.0,5.0,28.0,476.0,233.0,4.8,3.0,1.0,1.0,4.0,5.0,4.0,1849.0,1443.0,4694.0,1847.0,45.8,425.0,2.9,2.0,2.98,44.8,36.0,75.0,2610.0,36.0
76900.0,37.0,90594.0,32.0,2022.0,4.0,6.0,457.0,230.0,6.0,5.0,6.0,1.0,5.0,7.0,2.0,2004.0,1778.0,5063.0,2466.0,72.0,330.0,3.4,1.8599999999999999,3.4,40.6,172.8,13.6,360.0,210.0
55000.0,4.0,56000.0,9000.0,2023.0,4.0,33.0,280.0,206.0,6.2,5.0,6.0,1.0,5.0,5.0,4.0,1841.0,1601.0,4528.0,1835.0,43.0,385.0,3.4,1.3599999999999999,3.4,32.0,306.0,15.5,390.0,32.4
46590.0,70.0,46000.0,13814.4,2023.0,4.0,9.0,180.0,200.0,7.9,3.0,6.0,1.0,5.0,5.0,9.0,1919.0,1613.0,4674.0,1810.0,41.2,507.0,2.84,1.34,3.4,44.0,72.6,70.0,684.0,43.0
47480.0,53.0,48625.0,49432.8,2022.0,4.0,45.0,170.0,185.0,8.5,3.0,6.0,1.0,5.0,5.0,10.0,1880.0,1550.0,4680.0,1875.0,40.0,490.0,3.3200000000000003,1.28,3.4,35.2,523.0,58.0,2235.0,18.0
53900.0,92.0,64600.0,6162.0,2023.0,4.0,18.0,299.0,180.0,6.5,3.0,6.0,1.0,5.0,5.0,4.0,1879.0,1622.0,4653.0,2264.0,49.0,645.2,3.4,1.9600000000000002,3.4,41.8,35.0,82.0,621.0,36.0
30500.0,106.0,80250.0,258000.0,2019.0,5.0,46.0,390.0,230.0,5.8,5.0,6.0,1.0,5.0,7.0,4.0,2008.0,1776.0,4950.0,2299.0,70.0,314.0,9.1,2.2,7.6,50.0,4.0,11.6,1248.0,121.8
43900.0,105.0,59250.0,1500.0,2022.0,4.0,34.0,299.0,180.0,6.3,3.0,6.0,1.0,5.0,5.0,6.0,1852.0,1619.0,4582.0,1941.8,44.6,549.0,3.4,1.5,3.4,36.8,160.6,82.0,1401.0,36.0
120000.0,15.0,160200.0,67000.0,2018.0,5.0,7.0,374.0,250.0,4.6,5.0,2.0,1.0,2.0,2.0,6.0,1942.0,1289.0,4689.0,1595.0,30.0,88.0,3.4,1.7599999999999998,3.4,46.0,355.0,11.6,270.0,120.0
60540.0,75.0,57900.0,21130.8,2022.0,4.0,28.0,242.0,160.0,7.6,3.0,6.0,1.0,5.0,5.0,9.0,1850.0,1660.0,4595.0,1800.0,46.0,466.0,3.4,1.36,3.4,30.0,352.0,87.0,2880.0,28.6
44380.0,70.0,51190.0,29216.8,2023.0,4.0,23.0,288.0,200.0,4.9,3.0,6.0,1.0,5.0,5.0,9.0,1919.0,1613.0,4674.0,1920.0,45.4,357.0,3.3200000000000003,1.2799999999999998,3.4,40.0,286.8,70.0,1035.0,43.0
72500.0,59.0,82500.0,1000.0,2023.0,4.0,20.0,313.0,160.0,5.6,3.0,6.0,1.0,5.0,5.0,6.0,1895.0,1635.0,4805.0,2130.0,53.0,486.2,3.4,1.8800000000000001,3.4,43.8,355.0,71.4,852.0,30.0
35200.0,78.0,46254.0,85.0,2023.0,5.0,45.0,136.0,130.0,8.2,3.0,8.0,1.0,4.0,3.0,4.0,1920.0,1895.0,4959.0,1716.0,43.6,531.0,3.28,1.7,3.4,38.0,4.0,50.0,434.4,30.0
25000.0,72.0,34200.0,21000.0,2021.0,4.0,14.0,184.0,150.0,7.3,3.0,1.0,1.0,3.0,4.0,12.0,1727.0,1432.0,3850.0,1440.0,42.2,211.0,3.16,1.28,3.4,28.4,35.0,32.6,720.0,36.0
46990.0,43.0,62160.0,90.0,2023.0,4.0,20.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,4.0,1890.0,1605.0,4635.0,1935.0,46.6,531.0,3.4,1.7,3.4,35.8,697.0,77.4,344.4,18.0
60930.0,68.0,55718.0,21494.4,2022.0,4.0,28.0,327.0,200.0,5.8,5.0,6.0,1.0,5.0,5.0,2.0,1890.0,1680.0,4745.0,1995.0,50.0,570.0,3.4,1.3599999999999999,3.4,33.0,355.0,17.8,1458.0,22.0
50000.0,106.0,52380.0,1.0,2023.0,5.0,20.0,252.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,10.0,1875.0,1582.0,4431.0,2021.0,42.8,413.0,3.4,1.2,3.4,29.0,358.0,82.0,2520.0,27.0
54300.0,10.0,58700.0,5500.0,2023.0,4.0,20.0,204.0,160.0,8.5,3.0,6.0,1.0,5.0,5.0,9.0,1865.0,1632.0,4588.0,2125.0,45.4,520.0,3.4,1.4,3.4,36.2,4.0,82.0,1419.0,28.0
35950.0,70.0,35390.0,4700.0,2023.0,4.0,45.0,177.0,175.0,8.6,3.0,6.0,1.0,5.0,5.0,4.0,1809.0,1649.0,4323.0,1610.0,41.2,448.0,3.28,1.52,3.4,29.8,210.0,51.0,650.0,39.0
46800.0,106.0,49555.0,1.0,2022.0,4.0,26.0,231.0,160.0,7.4,3.0,6.0,1.0,5.0,5.0,9.0,1875.0,1582.0,4431.0,1948.0,43.6,413.0,3.4,1.3,3.4,37.4,224.0,70.0,1445.6,46.4
38450.0,53.0,56700.0,19000.0,2023.0,5.0,28.0,229.0,185.0,7.3,3.0,6.0,1.0,5.0,5.0,10.0,1880.0,1550.0,4680.0,1985.0,43.0,490.0,3.4,1.48,3.4,38.2,697.0,77.4,1965.0,18.0
25499.0,15.0,41850.0,85000.0,2018.0,5.0,36.0,184.0,160.0,6.9,3.0,1.0,1.0,5.0,4.0,9.0,1775.0,1598.0,4011.0,1320.0,38.6,260.0,2.46,1.56,2.98,42.0,353.0,33.0,450.0,84.4
37280.0,70.0,40190.0,16007.6,2023.0,4.0,11.0,156.0,185.0,8.3,3.0,4.0,1.0,5.0,5.0,10.0,1818.0,1543.0,4600.0,1562.0,40.6,479.0,2.84,1.5400000000000003,1.3,32.6,408.0,61.1,1785.0,40.0
43900.0,78.0,56060.0,6500.0,2023.0,4.0,36.0,225.0,230.0,8.0,5.0,4.0,1.0,5.0,5.0,6.0,1859.0,1420.0,4778.0,1745.0,43.0,530.0,3.4,1.28,3.4,37.0,3.0,11.8,330.0,26.0
109995.0,82.0,109510.0,7077.0,2023.0,4.0,38.0,462.0,253.0,5.1,5.0,6.0,1.0,5.0,4.0,9.0,1983.0,1676.0,4931.0,2435.0,75.0,460.0,3.4,1.6799999999999997,3.4,64.4,382.0,17.9,465.0,27.2
109995.0,82.0,109510.0,7077.0,2023.0,4.0,35.0,462.0,253.0,5.1,5.0,6.0,1.0,5.0,4.0,9.0,1983.0,1676.0,4931.0,2435.0,75.0,460.0,3.4,1.6799999999999997,3.4,64.4,382.0,17.9,465.0,27.2
52000.0,4.0,51000.0,20.0,2023.0,5.0,7.0,280.0,206.0,6.2,5.0,6.0,1.0,5.0,5.0,10.0,1841.0,1601.0,4528.0,1835.0,43.0,385.0,3.4,1.4,3.4,27.8,306.0,15.5,390.0,38.2
16700.0,75.0,32910.0,130000.0,2017.0,5.0,38.0,150.0,144.0,7.9,3.0,1.0,1.0,5.0,5.0,6.0,1788.0,1530.0,4490.0,1580.0,40.2,435.0,2.8,0.72,2.46,37.0,36.0,40.0,900.0,30.0
41990.0,70.0,43189.0,52420.6,2023.0,4.0,39.0,180.0,200.0,7.9,3.0,6.0,1.0,5.0,5.0,9.0,1919.0,1613.0,4674.0,1810.0,39.6,507.0,2.84,1.06,1.3,43.8,211.4,70.0,948.0,43.0
38000.0,22.0,51297.0,10.0,2023.0,4.0,45.0,136.0,130.0,7.8,3.0,8.0,1.0,4.0,9.0,4.0,1920.0,1892.0,4959.0,2087.0,44.0,485.0,3.28,1.54,3.4,32.6,4.0,50.0,1860.0,30.0
104200.0,82.0,98096.0,5000.0,2022.0,4.0,29.0,476.0,220.0,5.1,3.0,4.0,1.0,5.0,4.0,6.0,1967.0,1409.0,4974.0,2320.0,73.8,530.0,3.4,1.6800000000000002,3.4,63.8,8.0,93.4,558.0,22.0
37495.0,78.0,51350.0,9000.0,2021.0,4.0,32.0,225.0,230.0,8.3,5.0,4.0,1.0,5.0,5.0,4.0,1859.0,1420.0,4778.0,1745.0,43.0,530.0,3.28,1.6,3.4,36.0,3.0,11.8,330.0,54.8
56990.0,10.0,74110.0,33000.0,2022.0,4.0,1.0,299.0,239.0,6.1,5.0,6.0,1.0,5.0,5.0,4.0,1893.0,1660.0,4689.0,2150.0,54.0,455.0,3.4,1.9800000000000004,3.4,50.0,381.0,14.4,390.0,63.8
53500.0,66.0,65000.0,200.0,2023.0,4.0,50.0,177.0,120.0,7.780000000000001,3.0,7.0,1.0,4.0,5.0,4.0,1900.0,1809.0,5365.0,2300.0,53.0,654.2,3.4,1.86,3.4,39.6,231.4,88.55,1065.0,45.0
33999.0,101.0,47980.0,75530.0,2020.0,5.0,8.0,306.0,225.0,5.6,3.0,1.0,1.0,4.0,5.0,4.0,1849.0,1443.0,4694.0,1726.0,44.0,425.0,2.46,1.7,2.98,37.6,36.0,50.0,1905.0,36.0
32900.0,70.0,34990.0,21938.6,2022.0,5.0,1.0,258.0,190.0,7.1,5.0,6.0,1.0,5.0,5.0,6.0,1876.0,1664.0,4574.0,1737.0,37.0,448.0,2.8,1.5399999999999998,1.3,29.0,326.0,16.6,1037.0,32.6
25250.0,68.0,36850.0,16800.0,2020.0,4.0,14.0,146.0,140.0,9.7,3.0,6.0,1.0,5.0,5.0,6.0,1795.0,1555.0,4395.0,1720.0,39.4,366.0,3.28,1.08,3.4,38.6,355.0,35.5,600.0,40.0
